job_title,experience_level,Salary,company_location,company_size,Year,over_100K,over_150K
Machine Learning Engineer,1,150000,United States,1,2022,1,1
Other,1,130000,United States,1,2022,1,0
Data Scientist,1,180000,United States,1,2022,1,1
Data Scientist,1,120000,United States,1,2022,1,0
Data Analyst,2,192500,United States,1,2022,1,1
Data Analyst,2,140000,United States,1,2022,1,0
Data Engineer,2,152500,United States,1,2022,1,1
Data Analyst,2,65000,United States,1,2022,0,0
Data Analyst,2,55000,United States,1,2022,0,0
Data Engineer,2,178750,United States,1,2022,1,1
Data Engineer,2,160000,United States,1,2022,1,1
Other,1,165000,United States,1,2022,1,1
Other,1,135000,United States,1,2022,1,0
Analytics Engineer,2,170000,United States,1,2022,1,1
Analytics Engineer,2,125000,United States,1,2022,1,0
Data Engineer,2,105000,United States,1,2022,1,0
Data Engineer,2,70000,United States,1,2022,0,0
Data Scientist,2,130000,United States,1,2022,1,0
Data Scientist,2,95000,United States,1,2022,0,0
Data Scientist,2,203500,United States,1,2022,1,1
Data Scientist,2,152000,United States,1,2022,1,1
Data Engineer,2,197430,United States,1,2022,1,1
Data Engineer,2,134760,United States,1,2022,1,0
Data Engineer,2,197000,United States,1,2022,1,1
Data Engineer,2,99000,United States,1,2022,0,0
Data Engineer,2,162000,United States,1,2022,1,1
Data Architect,2,149040,United States,1,2022,1,0
Data Architect,2,113900,United States,1,2022,1,0
Other,1,95000,United States,1,2020,0,0
Data Analyst,2,115000,United States,0,2021,1,0
Data Analyst,2,171000,Australia,2,2022,1,1
Data Scientist,2,185900,United States,1,2022,1,1
Data Scientist,2,129300,United States,1,2022,1,0
Data Engineer,2,230000,United States,1,2022,1,1
Data Engineer,2,154600,United States,1,2022,1,1
Data Engineer,1,75000,United States,1,2022,0,0
Data Engineer,2,213000,United States,1,2022,1,1
Data Engineer,2,152000,United States,1,2022,1,1
Data Scientist,2,70000,United States,1,2022,0,0
Other,2,243000,United States,1,2022,1,1
Other,2,183000,United States,1,2022,1,1
Data Scientist,1,130000,United States,1,2022,1,0
Data Scientist,1,90000,United States,1,2022,0,0
Data Analyst,1,165000,United States,1,2022,1,1
Data Analyst,1,124000,United States,1,2022,1,0
Data Engineer,2,300000,United States,1,2022,1,1
Data Analyst,2,116000,United States,1,2022,1,0
Data Analyst,2,96000,United States,1,2022,0,0
Data Analyst,2,105000,United States,1,2022,1,0
Data Analyst,2,70000,United States,1,2022,0,0
Machine Learning Engineer,0,189750,United States,1,2022,1,1
Machine Learning Engineer,0,140250,United States,1,2022,1,0
Data Analyst,2,130000,United States,1,2022,1,0
Data Analyst,1,160000,United States,1,2022,1,1
Data Analyst,1,109000,United States,1,2022,1,0
Other,2,250000,United States,1,2022,1,1
Other,2,150000,United States,1,2022,1,1
Data Analyst,1,206000,United States,1,2022,1,1
Data Engineer,2,135000,United States,1,2022,1,0
Data Engineer,2,191200,United States,1,2022,1,1
Data Engineer,2,230000,United States,2,2022,1,1
Data Engineer,2,154600,United States,2,2022,1,1
Data Analyst,1,80000,United States,2,2022,0,0
Analytics Engineer,2,135000,United States,1,2022,1,0
Analytics Engineer,2,110000,United States,1,2022,1,0
Other,1,155000,United States,1,2022,1,1
Other,1,140000,United States,1,2022,1,0
Data Engineer,2,205000,United States,1,2022,1,1
Data Engineer,2,179500,United States,1,2022,1,1
Data Engineer,2,134000,United States,1,2022,1,0
Data Scientist,2,145000,United States,1,2022,1,0
Data Architect,2,235000,United States,1,2022,1,1
Data Architect,2,175000,United States,1,2022,1,1
Data Engineer,1,90000,United States,1,2022,0,0
Other,1,165000,United States,1,2022,1,1
Other,1,135000,United States,1,2022,1,0
Data Engineer,2,168400,United States,1,2022,1,1
Data Engineer,2,105200,United States,1,2022,1,0
Data Engineer,2,200000,United States,1,2022,1,1
Data Scientist,2,198800,United States,1,2022,1,1
Data Scientist,2,122600,United States,1,2022,1,0
Data Engineer,2,125000,United States,1,2022,1,0
Data Engineer,2,110000,United States,1,2022,1,0
Data Scientist,2,148000,United States,1,2022,1,0
Data Scientist,2,107000,United States,1,2022,1,0
Data Science Manager,2,299500,United States,1,2022,1,1
Data Science Manager,2,245100,United States,1,2022,1,1
Data Scientist,2,168000,United States,1,2022,1,1
Data Engineer,1,161000,United States,1,2022,1,1
Data Engineer,1,118000,United States,1,2022,1,0
Other,2,205000,United States,1,2022,1,1
Data Science Manager,2,247500,United States,1,2022,1,1
Data Science Manager,2,172200,United States,1,2022,1,1
Data Analyst,2,177000,United States,1,2022,1,1
Data Analyst,2,131000,United States,1,2022,1,0
Data Engineer,2,102000,United States,1,2022,1,0
Data Engineer,1,65000,United States,1,2022,0,0
Data Engineer,1,135000,United States,1,2022,1,0
Data Scientist,0,80000,United States,1,2022,0,0
Data Engineer,2,231250,United States,1,2022,1,1
Data Engineer,2,138750,United States,1,2022,1,0
Analytics Engineer,2,193750,United States,1,2022,1,1
Analytics Engineer,2,116250,United States,1,2022,1,0
Analytics Engineer,2,231250,United States,1,2022,1,1
Analytics Engineer,2,138750,United States,1,2022,1,0
Data Engineer,2,193750,United States,1,2022,1,1
Data Engineer,2,116250,United States,1,2022,1,0
Data Scientist,2,208000,United States,1,2022,1,1
Data Scientist,2,127000,United States,1,2022,1,0
Research Scientist,2,300000,United States,1,2022,1,1
Research Scientist,2,196000,United States,1,2022,1,1
Data Scientist,2,205000,United States,1,2022,1,1
Data Scientist,2,185000,United States,1,2022,1,1
Machine Learning Engineer,2,247500,United States,1,2022,1,1
Machine Learning Engineer,2,172200,United States,1,2022,1,1
Data Analyst,2,110000,United States,1,2022,1,0
Other,2,375000,United States,2,2022,1,1
Data Scientist,2,225000,United States,1,2022,1,1
Data Scientist,2,156400,United States,1,2022,1,1
Data Scientist,2,140700,United States,1,2022,1,0
Data Scientist,2,93800,United States,1,2022,0,0
Data Scientist,2,350000,United States,1,2022,1,1
Data Scientist,2,135000,United States,1,2022,1,0
Machine Learning Engineer,2,119000,United States,1,2022,1,0
Data Analyst,2,154560,United States,1,2022,1,1
Data Analyst,2,123648,United States,1,2022,1,0
Data Engineer,1,170000,United States,1,2022,1,1
Data Engineer,1,145000,United States,1,2022,1,0
Data Scientist,2,247500,United States,1,2022,1,1
Data Scientist,2,172200,United States,1,2022,1,1
Data Scientist,2,177500,United States,1,2022,1,1
Data Scientist,2,134000,United States,1,2022,1,0
Data Architect,2,192564,United States,1,2022,1,1
Data Architect,2,144854,United States,1,2022,1,0
Data Engineer,2,179305,United States,1,2022,1,1
Data Engineer,2,142127,United States,1,2022,1,0
Data Engineer,2,315000,United States,1,2022,1,1
Data Engineer,2,225000,United States,1,2022,1,1
Data Scientist,2,243900,United States,1,2022,1,1
Data Scientist,2,156600,United States,1,2022,1,1
Data Analyst,1,79000,United States,1,2022,0,0
Data Engineer,2,182500,United States,1,2022,1,1
Data Engineer,2,128500,United States,1,2022,1,0
Other,0,77300,United States,1,2022,0,0
Other,0,45600,United States,1,2022,0,0
Data Architect,2,210000,United States,1,2022,1,1
Data Architect,2,136000,United States,1,2022,1,0
Data Engineer,2,140000,United States,1,2022,1,0
Data Engineer,2,247500,United States,1,2022,1,1
Data Engineer,2,172200,United States,1,2022,1,1
Data Engineer,2,184100,United States,1,2022,1,1
Data Scientist,1,85000,United States,1,2022,0,0
Data Scientist,1,78000,United States,1,2022,0,0
Data Engineer,2,161000,United States,1,2022,1,1
Other,3,205000,United States,1,2022,1,1
Other,3,160000,United States,1,2022,1,1
Data Scientist,2,245000,United States,1,2022,1,1
Data Scientist,2,180000,United States,1,2022,1,1
Data Scientist,2,198440,United States,2,2022,1,1
Data Scientist,2,144000,United States,2,2022,1,0
Data Engineer,2,240000,United States,1,2022,1,1
Data Scientist,2,198440,United States,1,2022,1,1
Data Scientist,2,144000,United States,1,2022,1,0
Data Analyst,0,64000,United States,2,2022,0,0
Data Engineer,2,275000,United States,1,2022,1,1
Data Engineer,2,166000,United States,1,2022,1,1
Data Scientist,2,159699,United States,1,2022,1,1
Data Scientist,2,138938,United States,1,2022,1,0
Other,0,76000,United States,2,2022,0,0
Data Analyst,2,80000,United States,1,2022,0,0
Data Analyst,2,52500,United States,1,2022,0,0
Data Engineer,2,236000,United States,1,2022,1,1
Data Engineer,2,182000,United States,1,2022,1,1
Data Analyst,2,135000,United States,1,2022,1,0
Other,1,240000,United States,1,2022,1,1
Data Engineer,2,195000,United States,1,2022,1,1
Other,2,123000,United States,1,2022,1,0
Other,2,92250,United States,1,2022,0,0
Other,1,180000,United States,1,2022,1,1
Other,1,100000,United States,1,2022,1,0
Data Engineer,2,97000,United States,1,2022,0,0
Data Engineer,2,90000,United States,1,2022,0,0
Machine Learning Engineer,2,180000,United States,1,2022,1,1
Data Engineer,2,260000,United States,1,2022,1,1
Data Engineer,2,180000,United States,1,2022,1,1
Analytics Engineer,3,210000,United States,1,2022,1,1
Analytics Engineer,3,157000,United States,1,2022,1,1
Data Analyst,1,80000,United States,1,2022,0,0
Data Analyst,1,52500,United States,1,2022,0,0
Data Architect,2,128000,United States,1,2022,1,0
Data Architect,2,81500,United States,1,2022,0,0
Other,2,105000,United States,1,2022,1,0
Other,2,70000,United States,1,2022,0,0
Data Scientist,2,122500,United States,1,2022,1,0
Data Engineer,2,171000,United States,1,2022,1,1
Data Engineer,2,117000,United States,1,2022,1,0
Data Scientist,2,202800,United States,2,2022,1,1
Data Scientist,2,104300,United States,2,2022,1,0
Data Architect,2,345600,United States,1,2022,1,1
Data Architect,2,230400,United States,1,2022,1,1
Data Analyst,2,175950,United States,1,2022,1,1
Data Analyst,2,130050,United States,1,2022,1,0
Data Engineer,2,205600,United States,2,2022,1,1
Data Engineer,2,105700,United States,2,2022,1,0
Data Analyst,2,236600,United States,1,2022,1,1
Data Scientist,0,80000,United States,2,2022,0,0
Other,2,165000,United States,0,2022,1,1
Machine Learning Engineer,0,108000,United States,0,2022,1,0
Data Scientist,2,38000,United States,1,2022,0,0
Data Analyst,1,85000,United States,1,2022,0,0
Data Scientist,2,153600,United States,1,2022,1,1
Data Scientist,2,106800,United States,1,2022,1,0
Data Scientist,2,50000,United States,1,2022,0,0
Data Scientist,2,123400,United States,1,2022,1,0
Data Scientist,2,88100,United States,1,2022,0,0
Data Scientist,2,120000,United States,0,2022,1,0
Data Scientist,2,55000,United States,0,2022,0,0
Analytics Engineer,2,150000,United States,1,2022,1,1
Analytics Engineer,2,120000,United States,1,2022,1,0
Other,2,139000,United States,1,2022,1,0
Data Analyst,2,139600,United States,1,2022,1,0
Data Analyst,2,85700,United States,1,2022,0,0
Data Engineer,2,185000,United States,1,2022,1,1
Data Engineer,2,50000,United States,1,2022,0,0
Data Scientist,2,200000,United States,1,2022,1,1
Other,1,148500,United States,2,2022,1,0
Other,1,98200,United States,2,2022,0,0
Data Analyst,2,115000,United States,1,2022,1,0
Data Architect,2,225000,United States,1,2022,1,1
Data Architect,2,66000,United States,1,2022,0,0
Other,1,134000,United States,1,2022,1,0
Other,1,98000,United States,1,2022,0,0
Data Analyst,1,105000,United States,1,2022,1,0
Data Analyst,1,62000,United States,1,2022,0,0
Other,0,57000,United States,2,2022,0,0
Data Scientist,1,144200,United States,1,2022,1,0
Data Scientist,1,115360,United States,1,2022,1,0
Data Architect,2,180000,United States,1,2022,1,1
Data Architect,2,160000,United States,1,2022,1,1
Data Scientist,1,108000,United States,2,2022,1,0
Other,2,200000,United States,1,2022,1,1
Other,2,150000,United States,1,2022,1,1
Data Engineer,2,188700,United States,1,2022,1,1
Data Engineer,2,160395,United States,1,2022,1,1
Other,2,191475,United States,1,2022,1,1
Other,2,141525,United States,1,2022,1,0
Other,2,156868,United States,2,2022,1,1
Analytics Engineer,1,108000,United States,1,2022,1,0
Analytics Engineer,1,85000,United States,1,2022,0,0
Data Engineer,2,165000,United States,1,2022,1,1
Data Engineer,2,132000,United States,1,2022,1,0
Analytics Engineer,2,130000,United States,1,2022,1,0
Other,1,135000,United States,2,2022,1,0
Data Engineer,2,178800,United States,2,2022,1,1
Data Engineer,2,132100,United States,2,2022,1,0
Data Engineer,2,85000,United States,1,2022,0,0
Other,2,250000,United States,1,2022,1,1
Other,2,63000,United States,1,2022,0,0
Data Engineer,3,187200,United States,1,2022,1,1
Data Engineer,3,116100,United States,1,2022,1,0
Data Engineer,2,229998,United States,2,2022,1,1
Data Engineer,2,154545,United States,2,2022,1,1
Data Scientist,2,215000,United States,2,2022,1,1
Data Scientist,2,159000,United States,2,2022,1,1
Other,0,50000,United States,1,2022,0,0
Other,2,183000,United States,2,2022,1,1
Data Analyst,2,99750,United States,1,2022,0,0
Data Analyst,2,68400,United States,1,2022,0,0
Data Scientist,2,236900,United States,2,2022,1,1
Data Scientist,2,159200,United States,2,2022,1,1
Data Science Manager,2,243225,United States,1,2022,1,1
Data Science Manager,2,179775,United States,1,2022,1,1
Data Scientist,2,191475,United States,1,2022,1,1
Data Scientist,2,141525,United States,1,2022,1,0
Data Scientist,2,218000,United States,1,2022,1,1
Data Scientist,2,145300,United States,1,2022,1,0
Other,2,195400,United States,2,2022,1,1
Other,2,131300,United States,2,2022,1,0
Data Scientist,2,207000,United States,1,2022,1,1
Data Scientist,2,153000,United States,1,2022,1,1
Data Analyst,2,99000,United States,1,2022,0,0
Data Engineer,2,195700,United States,1,2022,1,1
Data Engineer,2,130500,United States,1,2022,1,0
Other,2,130000,United States,1,2022,1,0
Other,2,84000,United States,1,2022,0,0
Other,1,100000,United States,1,2022,1,0
Other,1,60000,United States,1,2022,0,0
Data Engineer,2,141300,United States,1,2022,1,0
Data Engineer,2,102100,United States,1,2022,1,0
Other,1,150000,United States,2,2022,1,1
Data Analyst,2,144000,United States,1,2022,1,0
Data Analyst,2,113000,United States,1,2022,1,0
Data Architect,2,195400,United States,2,2022,1,1
Data Architect,2,131300,United States,2,2022,1,0
Machine Learning Engineer,2,195400,United States,2,2022,1,1
Machine Learning Engineer,2,131300,United States,2,2022,1,0
Data Engineer,2,80000,United States,1,2022,0,0
Analytics Engineer,2,190000,United States,1,2022,1,1
Analytics Engineer,2,140000,United States,1,2022,1,0
Data Scientist,2,180000,United States,2,2022,1,1
Data Scientist,2,165000,United States,2,2022,1,1
Other,2,108000,United States,2,2022,1,0
Data Scientist,2,179400,United States,1,2022,1,1
Data Scientist,2,154000,United States,1,2022,1,1
Other,2,193900,United States,1,2022,1,1
Other,2,129300,United States,1,2022,1,0
Data Science Manager,3,222640,United States,1,2022,1,1
Data Science Manager,3,182160,United States,1,2022,1,1
Data Engineer,1,100000,United States,1,2022,1,0
Analytics Engineer,2,122500,United States,1,2022,1,0
Analytics Engineer,2,100000,United States,1,2022,1,0
Data Engineer,3,297500,United States,1,2022,1,1
Data Engineer,3,260000,United States,1,2022,1,1
Data Scientist,0,93000,United States,1,2022,0,0
Data Scientist,0,73000,United States,1,2022,0,0
Data Scientist,2,136994,United States,1,2022,1,0
Data Scientist,2,101570,United States,1,2022,1,0
Data Analyst,1,136000,United States,1,2022,1,0
Data Analyst,1,112000,United States,1,2022,1,0
Data Scientist,2,172000,United States,1,2022,1,1
Data Engineer,2,164000,United States,1,2022,1,1
Data Analyst,1,97500,United States,2,2022,0,0
Other,2,212800,United States,1,2022,1,1
Other,2,142800,United States,1,2022,1,0
Data Scientist,0,50000,Germany,1,2022,0,0
Data Scientist,2,151800,United States,1,2022,1,1
Data Scientist,2,130240,United States,1,2022,1,0
Analytics Engineer,2,165000,United States,1,2022,1,1
Analytics Engineer,2,140250,United States,1,2022,1,0
Other,1,75000,United States,1,2022,0,0
Data Analyst,2,115000,United States,2,2022,1,0
Other,2,81000,United States,1,2022,0,0
Other,2,66000,United States,1,2022,0,0
Data Analyst,0,46000,United States,2,2022,0,0
Data Engineer,0,80000,United States,2,2022,0,0
Other,3,200000,United States,0,2022,1,1
Other,3,180000,United States,0,2022,1,1
Other,3,200000,United States,0,2022,1,1
Data Scientist,2,204100,United States,1,2022,1,1
Data Scientist,2,136100,United States,1,2022,1,0
Analytics Engineer,2,250000,United States,1,2022,1,1
Analytics Engineer,2,63000,United States,1,2022,0,0
Other,2,95000,United States,1,2022,0,0
Data Analyst,1,113000,United States,2,2022,1,0
Data Scientist,2,170000,United States,1,2022,1,1
Other,1,113000,United States,2,2022,1,0
Other,1,140000,United States,1,2022,1,0
Data Scientist,2,160000,United States,2,2022,1,1
Data Scientist,2,119300,United States,2,2022,1,0
Research Scientist,1,145000,United States,2,2022,1,0
Other,2,146200,United States,1,2022,1,0
Other,2,124270,United States,1,2022,1,0
Data Scientist,1,225000,United States,1,2022,1,1
Data Scientist,1,160000,United States,1,2022,1,1
Analytics Engineer,2,245000,United States,1,2022,1,1
Analytics Engineer,2,180000,United States,1,2022,1,1
Analytics Engineer,2,203500,United States,1,2022,1,1
Analytics Engineer,2,152000,United States,1,2022,1,1
Other,2,186000,United States,1,2022,1,1
Other,2,148800,United States,1,2022,1,0
Data Scientist,0,82000,United States,2,2022,0,0
Other,1,173000,United States,1,2022,1,1
Machine Learning Engineer,2,186000,United States,1,2022,1,1
Machine Learning Engineer,2,148800,United States,1,2022,1,0
Data Science Manager,1,158000,United States,1,2022,1,1
Data Science Manager,1,134000,United States,1,2022,1,0
Analytics Engineer,3,200000,United States,1,2022,1,1
Analytics Engineer,3,150000,United States,1,2022,1,1
Data Analyst,2,216200,United States,1,2022,1,1
Data Analyst,2,144100,United States,1,2022,1,0
Machine Learning Engineer,2,85000,United States,1,2022,0,0
Data Science Manager,2,206000,United States,1,2022,1,1
Data Science Manager,2,175100,United States,1,2022,1,1
Machine Learning Engineer,2,189650,United States,1,2022,1,1
Machine Learning Engineer,2,164996,United States,1,2022,1,1
Data Engineer,2,154000,United States,1,2022,1,1
Data Engineer,2,126000,United States,1,2022,1,0
Machine Learning Engineer,2,200000,United States,2,2022,1,1
Machine Learning Engineer,2,150000,United States,2,2022,1,1
Data Analyst,2,117000,United States,1,2022,1,0
Data Analyst,2,99450,United States,1,2022,0,0
Machine Learning Engineer,2,193900,United States,1,2022,1,1
Machine Learning Engineer,2,129300,United States,1,2022,1,0
Data Analyst,2,175000,United States,1,2022,1,1
Data Engineer,2,188100,United States,1,2022,1,1
Data Engineer,2,139860,United States,1,2022,1,0
Machine Learning Engineer,2,248700,United States,1,2022,1,1
Machine Learning Engineer,2,167100,United States,1,2022,1,1
Data Architect,2,141300,United States,1,2022,1,0
Data Architect,2,102100,United States,1,2022,1,0
Data Architect,2,250000,United States,1,2022,1,1
Data Architect,2,63000,United States,1,2022,0,0
Data Science Manager,2,189500,United States,2,2022,1,1
Data Science Manager,2,140100,United States,2,2022,1,0
Data Engineer,2,177600,United States,2,2022,1,1
Data Engineer,2,131300,United States,2,2022,1,0
Data Engineer,1,24000,United States,1,2022,0,0
Machine Learning Engineer,2,202900,United States,2,2022,1,1
Machine Learning Engineer,0,115000,United States,2,2022,1,0
Machine Learning Engineer,1,193900,United States,1,2022,1,1
Machine Learning Engineer,1,129300,United States,1,2022,1,0
Data Scientist,2,140000,United States,2,2022,1,0
Data Analyst,1,216200,United States,1,2022,1,1
Data Analyst,1,144100,United States,1,2022,1,0
Other,2,216000,United States,1,2022,1,1
Other,2,144000,United States,1,2022,1,0
Data Analyst,0,150000,United States,2,2022,1,1
Other,2,250000,United States,2,2021,1,1
Data Science Manager,3,260500,United States,1,2022,1,1
Data Science Manager,3,175100,United States,1,2022,1,1
Data Analyst,0,55000,United States,0,2022,0,0
Data Analyst,1,130000,United States,1,2022,1,0
Data Engineer,2,206699,United States,1,2022,1,1
Data Engineer,2,99100,United States,1,2022,0,0
Analytics Engineer,1,200000,United States,1,2022,1,1
Analytics Engineer,1,54000,United States,1,2022,0,0
Analytics Engineer,0,130000,United States,2,2022,1,0
Data Engineer,2,100000,United States,2,2022,1,0
Data Engineer,2,80000,United States,2,2022,0,0
Data Scientist,2,100000,United States,2,2022,1,0
Other,2,221300,United States,2,2022,1,1
Other,2,148700,United States,2,2022,1,0
Data Science Manager,2,249260,United States,1,2022,1,1
Data Science Manager,2,185400,United States,1,2022,1,1
Data Analyst,2,128875,United States,1,2022,1,0
Data Analyst,2,93700,United States,1,2022,0,0
Machine Learning Engineer,2,100000,United States,1,2022,1,0
Data Analyst,2,136260,United States,1,2022,1,0
Data Analyst,2,109280,United States,1,2022,1,0
Data Scientist,2,92000,United States,2,2022,0,0
Data Engineer,0,129000,United States,2,2022,1,0
Data Engineer,0,86000,United States,2,2022,0,0
Other,2,100000,United States,2,2022,1,0
Other,1,200000,United States,1,2022,1,1
Other,0,180000,United States,2,2022,1,1
Data Scientist,1,153000,United States,2,2022,1,1
Data Analyst,2,150075,United States,1,2022,1,1
Data Analyst,2,110925,United States,1,2022,1,0
Machine Learning Engineer,0,83000,United States,2,2022,0,0
Data Scientist,2,186000,United States,1,2022,1,1
Data Scientist,2,148800,United States,1,2022,1,0
Data Analyst,2,112900,United States,1,2022,1,0
Data Analyst,2,90320,United States,1,2022,0,0
Other,2,240000,United States,1,2022,1,1
Other,2,160000,United States,1,2022,1,1
Data Science Manager,2,300000,United States,1,2022,1,1
Data Science Manager,2,200000,United States,1,2022,1,1
Other,1,120000,United States,1,2022,1,0
Other,2,145000,United States,1,2022,1,0
Other,2,105400,United States,1,2022,1,0
Data Scientist,2,215300,United States,2,2022,1,1
Data Scientist,2,158200,United States,2,2022,1,1
Data Engineer,2,209100,United States,2,2022,1,1
Data Analyst,2,164000,United States,1,2022,1,1
Data Analyst,2,132000,United States,1,2022,1,0
Data Scientist,2,123000,United States,1,2022,1,0
Data Engineer,2,165400,United States,1,2022,1,1
Data Engineer,2,132320,United States,1,2022,1,0
Data Architect,2,208775,United States,1,2022,1,1
Data Architect,2,147800,United States,1,2022,1,0
Data Engineer,2,136994,United States,1,2022,1,0
Data Engineer,2,101570,United States,1,2022,1,0
Data Engineer,2,183600,United States,2,2022,1,1
Data Engineer,2,100800,United States,2,2022,1,0
Data Scientist,2,140400,United States,2,2022,1,0
Data Scientist,2,260000,United States,1,2022,1,1
Data Engineer,1,82900,United States,1,2022,0,0
Data Engineer,1,63900,United States,1,2022,0,0
Other,1,160000,United States,2,2022,1,1
Other,1,112300,United States,2,2022,1,0
Data Science Manager,1,241000,United States,1,2022,1,1
Data Science Manager,1,159000,United States,1,2022,1,1
Data Scientist,2,80000,United States,1,2022,0,0
Data Analyst,1,58000,United States,0,2022,0,0
Data Engineer,2,136000,United States,1,2022,1,0
Data Engineer,2,108800,United States,1,2022,1,0
Data Engineer,3,242000,United States,1,2022,1,1
Data Scientist,2,165220,United States,1,2022,1,1
Data Scientist,2,120160,United States,1,2022,1,0
Data Analyst,2,124190,United States,1,2022,1,0
Data Engineer,2,181940,United States,1,2022,1,1
Data Engineer,2,220110,United States,1,2022,1,1
Data Engineer,2,160080,United States,1,2022,1,1
Data Scientist,2,120000,United States,2,2022,1,0
Data Analyst,1,126500,United States,1,2022,1,0
Data Analyst,1,106260,United States,1,2022,1,0
Data Analyst,2,155000,United States,1,2022,1,1
Data Analyst,2,120600,United States,1,2022,1,0
Data Analyst,2,102100,United States,1,2022,1,0
Data Analyst,2,84900,United States,1,2022,0,0
Data Scientist,2,136620,United States,1,2022,1,0
Data Scientist,2,99360,United States,1,2022,0,0
Data Analyst,3,130000,United States,1,2022,1,0
Data Analyst,3,110000,United States,1,2022,1,0
Data Analyst,2,170000,United States,1,2022,1,1
Data Science Manager,2,161342,United States,1,2022,1,1
Data Science Manager,2,137141,United States,1,2022,1,0
Data Scientist,2,167000,United States,1,2022,1,1
Data Scientist,2,211500,United States,1,2022,1,1
Data Scientist,2,138600,United States,1,2022,1,0
Data Engineer,2,160000,United States,2,2022,1,1
Data Engineer,2,113000,United States,2,2022,1,0
Data Scientist,2,95550,United States,1,2022,0,0
Data Analyst,1,167000,United States,1,2022,1,1
Data Analyst,1,115500,United States,1,2022,1,0
Data Engineer,2,243900,United States,1,2022,1,1
Data Engineer,2,156600,United States,1,2022,1,1
Data Analyst,2,136600,United States,1,2022,1,0
Data Engineer,2,128875,United States,1,2022,1,0
Data Engineer,2,93700,United States,1,2022,0,0
Other,3,224000,United States,1,2022,1,1
Other,3,167875,United States,1,2022,1,1
Analytics Engineer,3,175000,United States,1,2022,1,1
Analytics Engineer,3,135000,United States,1,2022,1,0
Data Scientist,2,205300,United States,2,2022,1,1
Data Scientist,2,176000,United States,1,2022,1,1
Data Engineer,2,200100,United States,1,2022,1,1
Data Engineer,2,70500,United States,1,2022,0,0
Data Engineer,2,54000,United States,1,2022,0,0
Data Scientist,2,205300,United States,1,2022,1,1
Data Scientist,2,140400,United States,1,2022,1,0
Analytics Engineer,2,205300,United States,1,2022,1,1
Analytics Engineer,2,184700,United States,1,2022,1,1
Data Engineer,2,175100,United States,1,2022,1,1
Data Engineer,2,140250,United States,1,2022,1,0
Data Analyst,2,116150,United States,1,2022,1,0
Data Analyst,2,99050,United States,1,2022,0,0
Machine Learning Engineer,2,214000,United States,1,2022,1,1
Machine Learning Engineer,2,192600,United States,1,2022,1,1
Data Architect,2,266400,United States,1,2022,1,1
Data Architect,2,213120,United States,1,2022,1,1
Data Scientist,1,141300,United States,1,2022,1,0
Data Scientist,1,102100,United States,1,2022,1,0
Data Engineer,1,206699,United States,1,2022,1,1
Data Engineer,1,99100,United States,1,2022,0,0
Data Engineer,2,110500,United States,1,2022,1,0
Data Analyst,2,60000,United States,1,2022,0,0
Data Scientist,2,230000,United States,1,2022,1,1
Other,2,150260,United States,1,2022,1,1
Other,2,109280,United States,1,2022,1,0
Data Analyst,2,129000,United States,1,2022,1,0
Data Analyst,2,69000,United States,1,2022,0,0
Data Engineer,2,25000,United States,1,2022,0,0
Data Analyst,2,126500,United States,1,2022,1,0
Data Analyst,2,106260,United States,1,2022,1,0
Data Analyst,1,135000,United States,1,2022,1,0
Data Analyst,1,50000,United States,1,2022,0,0
Machine Learning Engineer,2,220000,United States,1,2022,1,1
Data Scientist,1,200000,United States,1,2022,1,1
Data Engineer,3,324000,United States,1,2022,1,1
Data Engineer,3,216000,United States,1,2022,1,1
Data Scientist,2,185100,United States,1,2022,1,1
Data Scientist,2,104890,United States,1,2022,1,0
Machine Learning Engineer,1,120000,United States,0,2022,1,0
Other,1,157000,United States,2,2022,1,1
Data Engineer,0,65000,United States,0,2022,0,0
Data Scientist,1,109000,United States,2,2021,1,0
Other,1,153000,United States,1,2022,1,1
Data Science Manager,2,152500,United States,1,2022,1,1
Research Scientist,0,120000,United States,2,2022,1,0
Data Scientist,1,135000,United States,2,2022,1,0
Other,2,405000,United States,2,2022,1,1
Data Engineer,2,150000,United States,2,2021,1,1
Data Science Manager,2,240000,United States,2,2021,1,1
Data Analyst,1,135000,United States,2,2021,1,0
Data Scientist,0,80000,United States,1,2021,0,0
Other,2,380000,United States,2,2022,1,1
Other,2,177000,United States,2,2022,1,1
Other,2,220000,United States,2,2021,1,1
Data Analyst,1,90000,United States,1,2021,0,0
Data Scientist,0,100000,United States,0,2021,1,0
Research Scientist,2,144000,United States,2,2022,1,0
Other,0,100000,United States,2,2022,1,0
Data Scientist,1,82500,United States,0,2021,0,0
Data Engineer,0,120000,United States,1,2022,1,0
Other,0,125000,United States,1,2022,1,0
Other,2,120000,United States,0,2021,1,0
Data Analyst,0,50000,United States,1,2021,0,0
Other,2,200000,United States,1,2021,1,1
Data Engineer,1,200000,United States,2,2021,1,1
Data Engineer,1,100000,United States,2,2021,1,0
Data Architect,1,170000,United States,2,2021,1,1
Data Architect,1,150000,United States,2,2021,1,1
Other,0,55000,United States,0,2021,0,0
Other,3,250000,United States,2,2021,1,1
Data Engineer,0,80000,United States,2,2021,0,0
Other,0,70000,United States,2,2020,0,0
Machine Learning Engineer,0,125000,United States,0,2021,1,0
Other,2,120000,United States,1,2021,1,0
Research Scientist,1,450000,United States,1,2020,1,1
